id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
AI1-141,"Blossom - Dowagi TSS 34.5 kV / 
    ",20.0,Solar/Storage,9/9/2022,6/1/2025,Cass,MI,AEP,PJM,cass_mi
AI1-143,"Bell Township - Vandergrift 25 kV / 
    ",19.9,Solar,9/9/2022,4/1/2025,Armstrong,PA,APS,PJM,armstrong_pa
AI1-144,"Gardners 13.2 kV III / 
    ",10.0,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-145,"Farmville - Moran DP 115 kV / 
    ",125.0,Solar,9/9/2022,9/30/2026,Prince Edward,VA,Dominion,PJM,prince edward_va
AI1-146,"Farmville - Moran DP 115 kV / 
    ",0.0,Storage,9/9/2022,9/30/2026,Prince Edward,VA,Dominion,PJM,prince edward_va
AI1-147,"Sandwich 34kV / 
    ",64.0,Solar,9/9/2022,12/31/2026,DeKalb,IL,ComEd,PJM,dekalb_il
AI1-148,"Davis Creek 138kV  / 
    ",164.0,Solar,9/9/2022,1/1/2026,Kankakee,IL,ComEd,PJM,kankakee_il
AI1-149,"Pleasant Valley 345 kV  / 
    ",250.0,Storage,9/9/2022,7/1/2025,McHenry,IL,ComEd,PJM,mchenry_il
AI1-150,"Locust - Todd 69 kV / 
    ",49.9,Solar/Storage,9/9/2022,1/4/2027,Butler,OH,Dayton,PJM,butler_oh
AI1-151,"Kyger Creek - Pierce 345 kV / 
    ",53.2,Solar,9/10/2022,1/4/2027,Adams,OH,AEP,PJM,adams_oh
AI1-152,"Siegfried - Nazareth 69 kV / 
    ",19.9,Solar/Storage,9/9/2022,1/4/2027,Northampton,PA,ME,PJM,northampton_pa
AI1-153,"North Hershey - Grantville 69 kV / 
    ",20.0,Solar/Storage,9/9/2022,1/4/2027,Dauphin,PA,ME,PJM,dauphin_pa
AI1-154,"Goodings Grove 138 kV / 
    ",230.0,Storage,9/9/2022,1/4/2027,Will,IL,ComEd,PJM,will_il
AI1-155,"Chicago Heights 138kV / 
    ",110.0,Storage,9/9/2022,1/4/2027,Cook,IL,ComEd,PJM,cook_il
AI1-156,"West Rutland 138 kV / 
    ",170.0,Storage,9/9/2022,1/4/2027,Kane,IL,ComEd,PJM,kane_il
AI1-157,"Pleasant Valley – Crystal Lake 138 kV  / 
    ",54.4,Solar,9/9/2022,1/4/2027,McHenry,IL,ComEd,PJM,mchenry_il
AI1-158,"Pleasant Valley - Crystal Lake 138 kV / 
    ",80.0,Storage,9/9/2022,1/4/2027,McHenry,IL,ComEd,PJM,mchenry_il
AI1-159,"Mount Sterling - Sideview 69 kV / 
    ",35.0,Solar/Storage,9/9/2022,12/31/2028,Montgomery,KY,EKPC,PJM,montgomery_ky
AI1-160,"Crawford Solar 2 34.5 kV / 
    ",0.0,Solar,9/9/2022,1/1/2028,Crawford,PA,PENELEC,PJM,crawford_pa
AI1-161,"Crawford Solar 3 34.5 kV / 
    ",0.0,Solar,9/9/2022,1/1/2028,Crawford,PA,PENELEC,PJM,crawford_pa
AI1-162,"Saltsburg-Vandergrift 138 kV / 
    ",100.0,Storage,9/9/2022,9/15/2026,Armstrong,PA,APS,PJM,armstrong_pa
AI1-165,"Magnolia - Summersville 69 kV / 
    ",85.0,Solar/Storage,9/9/2022,1/1/2026,Green,KY,EKPC,PJM,green_ky
AI1-166,"Granger - Ontwa 138 kV / 
    ",150.0,Storage,9/9/2022,12/31/2028,Cass,MI,AEP,PJM,cass_mi
AI1-167,"Cedarville 138 kV / 
    ",250.0,Storage,9/9/2022,12/31/2028,Clermont,OH,DEOK,PJM,clermont_oh
AI1-168,"Conesville 345 kV / 
    ",200.0,Wind,9/9/2022,8/31/2027,Coshocton,OH,AEP,PJM,coshocton_oh
AI1-169,"Moyock 230 kV / 
    ",150.0,Other,9/9/2022,10/15/2026,Currituck,NC,Dominion,PJM,currituck_nc
AI1-170,"Glidden - Sugar Grove 138kV / 
    ",100.0,Solar/Storage,9/10/2022,10/31/2027,DeKalb,IL,ComEd,PJM,dekalb_il
AI1-171,"Garden Plain - Rock Falls 138 kV   / 
    ",100.0,Solar,9/10/2022,4/30/2028,Whiteside,IL,ComEd,PJM,whiteside_il
AI1-172,"Katydid Road - Goodings Grove 345 kV / 
    ",250.0,Solar/Storage,9/10/2022,4/30/2028,Grundy,IL,ComEd,PJM,grundy_il
AI1-173,"Lena - Freeport 34.5 kV / 
    ",16.0,Solar,9/10/2022,4/30/2027,Stephenson,IL,ComEd,PJM,stephenson_il
AI1-174,"Garden Plain - Rock Falls 138 kV / 
    ",118.0,Solar/Storage,9/9/2022,4/30/2028,Stephenson,IL,ComEd,PJM,stephenson_il
AI1-175,"Waldo - North Waldo 69 kV / 
    ",19.5,Solar/Storage,9/9/2022,12/31/2024,Marion,OH,AEP,PJM,marion_oh
AI1-178,"Red House DP - Sugar Hill 115 kV / 
    ",80.0,Solar/Storage,9/9/2022,12/31/2027,Campbell,VA,Dominion,PJM,campbell_va
AI1-179,"Colver Power Project 115 kV / 
    ",100.0,Solar/Storage,9/9/2022,12/31/2027,Cambria,PA,PENELEC,PJM,cambria_pa
AI1-180,"Windsor 69 kV / 
    ",100.0,Solar/Storage,9/9/2022,12/31/2027,N/A,KY,EKPC,PJM,n/a_ky
AI1-181,"Grandview 115 kV / 
    ",140.0,Storage,9/9/2022,12/31/2027,Venango,PA,PENELEC,PJM,venango_pa
AI1-183,"DuPont - Marlboro  115 kV / 
    ",130.0,Storage,9/9/2022,12/31/2027,Richmond,VA,Dominion,PJM,richmond_va
AI1-184,"Greenwood 138 kV / 
    ",110.0,Storage,9/9/2022,12/31/2027,Frederick,VA,APS,PJM,frederick_va
AI1-185,"Valley 230 kV / 
    ",210.0,Storage,9/9/2022,12/31/2027,Augusta,VA,Dominion,PJM,augusta_va
AI1-186,"Strasburg 138 kV / 
    ",140.0,Storage,9/9/2022,12/31/2027,Shenandoah,VA,APS,PJM,shenandoah_va
AI1-187,"Glen Gardner 230 kV / 
    ",280.0,Storage,9/9/2022,12/31/2027,Hunterdon,NJ,JCPL,PJM,hunterdon_nj
AI1-188,"Buffalo 115 kV / 
    ",130.0,Storage,9/9/2022,12/31/2027,Erie,PA,PENELEC,PJM,erie_pa
AI1-189,"Northeast - Windy Edge 115 kV / 
    ",110.0,Storage,9/9/2022,12/31/2027,Baltimore,MD,BGE,PJM,baltimore_md
AI1-190,"Eagle Road 138 kV / 
    ",100.0,Solar/Storage,9/9/2022,12/31/2027,Union,OH,Dayton,PJM,union_oh
AI1-191,"Landcaster - Pecatonica 138 kV / 
    ",200.0,Wind,9/9/2022,12/1/2027,Stephenson,IL,ComEd,PJM,stephenson_il
AI1-192,"Price Hill - Pruntytown 138 kV / 
    ",40.0,Natural Gas,9/9/2022,6/1/2024,Marion,WV,APS,PJM,marion_wv
AI1-193,"Lincoln 13.2 kV II / 
    ",10.0,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-194,"Orrtanna 13.2 kV III / 
    ",10.0,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-195,"Orrtanna 13.2 kV IV / 
    ",10.0,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-196,"Gates Hill 25 kV / 
    ",9.8,Solar/Storage,9/9/2022,12/31/2024,Fayette,PA,ME,PJM,fayette_pa
AI1-197,"Gardners 13.2 kV / 
    ",10.0,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-198,"Gardners 13.2 kV II / 
    ",7.1,Solar/Storage,9/9/2022,12/31/2024,Adams,PA,ME,PJM,adams_pa
AI1-199,"South Union 25 kV / 
    ",8.3,Solar/Storage,9/9/2022,12/31/2024,Fayette,PA,ME,PJM,fayette_pa
AI1-200,"Campbell 8.32 kV / 
    ",5.0,Solar/Storage,9/10/2022,12/31/2024,Lawrence,PA,ME,PJM,lawrence_pa
AI1-202,"Greenland Gap 500 kV / 
    ",450.0,Other,9/10/2022,10/15/2026,Grant,WV,APS,PJM,grant_wv
AI1-203,"Clover - Rawling 500 kV / 
    ",300.0,Solar,9/10/2022,12/30/2027,Lunenburg,VA,Dominion,PJM,lunenburg_va
AI1-211,"Brandonville - Necessity 138 kV / 
    ",68.0,Solar/Storage,9/10/2022,12/31/2024,Preston,WV,APS,PJM,preston_wv
AI1-212,"Homer City - Stolle Road 345 kV / 
    ",182.0,Solar/Storage,9/10/2022,6/30/2024,Jefferson,PA,PENELEC,PJM,jefferson_pa
AI1-213,"Farmers Valley - Ridgeway 115 kV VI / 
    ",174.0,Solar/Storage,9/10/2022,6/30/2024,Elk,PA,APS,PJM,elk_pa
AI1-214,"Philipsburg 115 kV IV / 
    ",20.0,Solar/Storage,9/10/2022,6/30/2024,Centre,PA,PENELEC,PJM,centre_pa
AI1-215,"Philipsburg 115 kV V / 
    ",20.0,Solar/Storage,9/10/2022,6/30/2024,Centre,PA,PENELEC,PJM,centre_pa
AI1-216,"Philipsburg 115 kV VI / 
    ",20.0,Solar/Storage,9/10/2022,6/30/2024,Centre,PA,PENELEC,PJM,centre_pa
AI1-217,"Philipsburg 115 kV VII / 
    ",17.0,Solar/Storage,9/10/2022,6/30/2024,Centre,PA,PENELEC,PJM,centre_pa
AI2-001,"Remington 115 kV / 
    ",150.0,Storage,10/1/2022,5/26/2028,Caroline,VA,Dominion,PJM,caroline_va
AI2-002,"Vanceville 138 kV / 
    ",150.0,Storage,10/1/2022,5/26/2028,Washington,VA,APS,PJM,washington_va
AI2-004,"Danieltown – Brunswick 115 kV / 
    ",80.0,Solar/Storage,10/14/2022,1/1/2026,Brunswick,VA,Dominion,PJM,brunswick_va
AI2-005,"Bremo 115 kV / 
    ",100.0,Storage,10/24/2022,5/26/2028,Fluvanna,VA,Dominion,PJM,fluvanna_va
AI2-006,"Elgin 138kV / 
    ",0.0,Storage,11/10/2022,6/1/2027,Kane,IL,ComEd,PJM,kane_il
AI2-007,"Rocky Road 138kV / 
    ",40.0,Storage,11/10/2022,6/1/2027,Kane,IL,ComEd,PJM,kane_il
AI2-010,"Elmont 34.5 kV / 
    ",20.0,Storage,11/23/2022,12/30/2025,Hanover,VA,Dominion,PJM,hanover_va
AI2-011,"Nelson-Electric Junction 345 kV / 
    ",0.0,Storage,11/30/2022,12/31/2027,Lee,IL,ComEd,PJM,lee_il
AI2-012,"Nelson-Electric Junction 345 kV / 
    ",0.0,Storage,11/30/2022,12/31/2027,Lee,IL,ComEd,PJM,lee_il
AI2-013,"Grundy - Goose Lake 138 kV / 
    ",24.1,Solar,11/30/2022,5/29/2026,Grundy,IL,ComEd,PJM,grundy_il
AI2-014,"Kankakee 138 kV / 
    ",37.9,Solar,11/30/2022,5/29/2026,Kankakee,IL,ComEd,PJM,kankakee_il
AI2-015,"Nelson-Electric Junction 345 kV / 
    ",0.0,Storage,12/1/2022,11/30/2025,Lee,IL,ComEd,PJM,lee_il
AI2-017,"PA Centre Borealis 34.5 kV / 
    ",5.0,Solar,12/9/2022,12/1/2026,Centre,PA,APS,PJM,centre_pa
AI2-018,"TBD 23 kV / 
    ",4.0,Solar,12/9/2022,12/1/2026,Somerset,PA,PENELEC,PJM,somerset_pa
AI2-019,"TBD 12.47 kV / 
    ",5.0,Solar,12/9/2022,12/1/2026,Franklin,PA,APS,PJM,franklin_pa
AI2-020,"Warren County 500 kV / 
    ",19.0,Other,12/10/2022,12/31/2022,Warren,VA,Dominion,PJM,warren_va
AI2-022,"East Towanda 230 kV / 
    ",30.0,Natural Gas,12/20/2022,5/1/2025,Bradford,PA,PENELEC,PJM,bradford_pa
AI2-023,"Lake - 270888 345kV / 
    ",200.0,Storage,12/20/2022,12/31/2028,Lake,IN,ComEd,PJM,lake_in
AI2-024,"Racine - Ravenswood 69kV / 
    ",60.0,Solar,12/22/2022,12/31/2028,Meigs,OH,AEP,PJM,meigs_oh
AI2-025,"
     / 
    ",10.0,Other,12/23/2022,10/31/2026,New Castle,DE,DPL,PJM,new castle_de
AI2-027,"Buckingham-Bremo 230 kV / 
    ",50.0,Storage,12/22/2022,12/31/2028,Buckingham,VA,Dominion,PJM,buckingham_va
AI2-028,"Beatty - Biers Run 345 kV / 
    ",160.0,Solar,12/29/2022,12/20/2026,Union,OH,AEP,PJM,union_oh
AI2-029,"Clarksburg - Biers Run 69 kV / 
    ",70.0,Solar,12/31/2022,12/20/2026,Union,OH,AEP,PJM,union_oh
AI2-030,"Poplar Flat Switch - Brown Hill 69 kV / 
    ",50.0,Solar/Storage,1/18/2023,12/20/2024,Adams,OH,AEP,PJM,adams_oh
AI2-031,"Sapnony 34.5kV / 
    ",20.0,Solar,1/24/2023,10/31/2024,Sussex,VA,Dominion,PJM,sussex_va
AI2-032,"Distribution Circuit#324 34.5 kV / 
    ",20.0,Solar,1/25/2023,10/31/2024,Dinwiddie,VA,Dominion,PJM,dinwiddie_va
AI2-033,"Sapony 34.5kV / 
    ",40.0,Solar,1/24/2023,10/31/2024,Sussex,VA,Dominion,PJM,sussex_va
AI2-034,"Distribution circuit#332 35kV / 
    ",20.0,Solar,1/24/2023,10/31/2024,Sussex,VA,Dominion,PJM,sussex_va
AI2-035,"East Leipsic - Richland 138 kV / 
    ",150.0,Solar,1/25/2023,12/31/2027,Putnam,OH,AEP,PJM,putnam_oh
AI2-036,"Craigsville-Staunton 115kV / 
    ",100.0,Solar,1/25/2023,12/31/2027,Augusta,VA,Dominion,PJM,augusta_va
AI2-037,"Lauraville-Dunbrooke 115kV / 
    ",142.0,Solar,1/25/2023,12/31/2027,King and Queen,VA,Dominion,PJM,king and queen_va
AI2-038,"St. Johns 115kV / 
    ",150.0,Solar,1/25/2023,12/31/2027,Spotsylvania,VA,Dominion,PJM,spotsylvania_va
AI2-039,"Poolesville 230kV / 
    ",100.0,Storage,2/1/2023,9/30/2026,Surry,VA,Dominion,PJM,surry_va
AI2-040,"Orange 115kV / 
    ",75.0,Storage,2/1/2023,9/30/2026,Orange,VA,Dominion,PJM,orange_va
AI2-041,"South Boston 115kV / 
    ",75.0,Storage,2/1/2023,9/30/2026,Halifax,VA,Dominion,PJM,halifax_va
AI2-042,"Paytes 115kV / 
    ",50.0,Storage,2/1/2023,9/30/2026,Louisa,VA,Dominion,PJM,louisa_va
AI2-043,"Pamplin 34.5kV / 
    ",5.0,Solar,1/31/2023,4/26/2024,Northumberland,VA,Dominion,PJM,northumberland_va
AI2-044,"Oceana 230kV / 
    ",150.0,Storage,2/1/2023,12/31/2023,City of Virginia Beach,VA,Dominion,PJM,city of virginia beach_va
AI2-045,"Oceana 230kV / 
    ",150.0,Storage,2/1/2023,12/31/2023,City of Virginia Beach,VA,Dominion,PJM,city of virginia beach_va
AI2-047 5260343,"PJM-AMIL / 
    ",,Other,2/14/2023,"
    ",N/A,N/A,ComEd,PJM,n/a_n/a
AI2-050 5263047,"PJM-MECS / 
    ",300.0,Other,2/15/2023,"
    ",N/A,N/A,"
    ",PJM,n/a_n/a
AI2-051 5263048,"PJM-AMIL / 
    ",200.0,Other,2/15/2023,"
    ",N/A,N/A,"
    ",PJM,n/a_n/a
AI2-052,"Lakewood 230 kV II / 
    ",70.0,Storage,2/17/2023,6/1/2027,Ocean,NJ,JCPL,PJM,ocean_nj
AI2-053,"New Holland 69 kV / 
    ",100.0,Wind,2/24/2023,12/31/2026,Fayette,OH,Dayton,PJM,fayette_oh
AI2-054,"Rock Springs 500 kV / 
    ",0.0,Storage,2/24/2023,6/1/2028,Cecil,MD,DPL,PJM,cecil_md
AI2-055,"Summit-West Fall 115kV II / 
    ",0.0,Wind,2/23/2023,12/10/2010,Blair,PA,PENELEC,PJM,blair_pa
AI2-056,"Fairview East 34.5 kV / 
    ",0.0,Solar,2/23/2023,2/6/2024,Erie,PA,PENELEC,PJM,erie_pa
AI2-057,"Venango 34.5 kV / 
    ",0.0,Solar,2/23/2023,2/20/2024,Venango,PA,PENELEC,PJM,venango_pa
AI2-058,"Clark Summit-Emlenton 34.5 kV / 
    ",0.0,Solar,2/23/2023,1/14/2025,Venango,PA,PENELEC,PJM,venango_pa
AI2-059,"Wolfs Corners 34.5 kV / 
    ",0.0,Solar,2/23/2023,1/14/2024,Clarion,PA,PENELEC,PJM,clarion_pa
AI2-060,"Kewanee - E.D. Edwards 138 kV / 
    ",0.0,Solar,2/23/2023,10/1/2024,Henry,IL,ComEd,PJM,henry_il
AI2-061,"Bedford North-Central City West 115 kV / 
    ",0.0,Solar,2/24/2023,12/15/2026,Somerset,PA,PENELEC,PJM,somerset_pa
AI2-062,"Jack Frost - Lake Harmony 69 kV / 
    ",0.0,Solar,2/24/2023,5/15/2027,Carbon,PA,PPL,PJM,carbon_pa
AI2-063,"Lewis Run-Pierce Brook 230 kV / 
    ",0.0,Solar,2/23/2023,5/15/2027,McKean,PA,PENELEC,PJM,mckean_pa
AI2-064,"Desoto - Keystone 345 kV / 
    ",0.0,Solar,2/23/2023,1/1/2026,Blackford,IN,AEP,PJM,blackford_in
AI2-065,"Varner - Sours 138 kV / 
    ",0.0,Solar,2/23/2023,6/1/2026,DeKalb,IN,AEP,PJM,dekalb_in
AI2-066,"Marion County 161 kV / 
    ",0.0,Solar,2/23/2023,12/1/2024,Marion,KY,EKPC,PJM,marion_ky
AI2-067,"Lunenburg-Nutbush 115 kV / 
    ",0.0,Solar,2/24/2023,3/1/2027,Lunenburg,VA,Dominion,PJM,lunenburg_va
AI2-068,"Larabee - Atlantic 230 kV / 
    ",250.0,Storage,2/24/2023,12/31/2026,Monmouth,NJ,JCPL,PJM,monmouth_nj
AI2-069,"Larabee - Atlantic 230 kV / 
    ",250.0,Storage,2/24/2023,10/21/2026,Monmouth,NJ,JCPL,PJM,monmouth_nj
AI2-070,"Dorothy - Lewis 138 kV / 
    ",150.0,Storage,2/24/2023,3/1/2027,Atlantic,NJ,AEC,PJM,atlantic_nj
AI2-071,"Dorothy - Lewis 138 kV / 
    ",150.0,Storage,2/24/2023,3/1/2027,Atlantic,NJ,AEC,PJM,atlantic_nj
AI2-072,"Steubenville 69 kV / 
    ",0.0,Solar,2/24/2023,5/15/2024,Jefferson,OH,AEP,PJM,jefferson_oh
AI2-073,"Columbia-Sunbury 69 kV / 
    ",0.0,Solar,2/24/2023,6/30/2024,Snyder,PA,PPL,PJM,snyder_pa
AI2-074,"Beatty - Greene 345 kV / 
    ",0.0,Solar,2/24/2023,12/15/2023,Madison,OH,AEP,PJM,madison_oh
AI2-075,"Face Rock-Kinzer #13 69 kV / 
    ",0.0,Solar,2/24/2023,7/1/2023,Lancaster,PA,PPL,PJM,lancaster_pa
AI2-076,"Kankakee 138 kV / 
    ",0.0,Wind,2/27/2023,3/15/2023,Kankakee,IL,ComEd,PJM,kankakee_il
AI2-077,"Kanakee 138 kV / 
    ",0.0,Wind,2/28/2023,3/16/2023,Kankakee,IL,ComEd,PJM,kankakee_il
AI2-078,"Myrtle-Windsor 115 kV / 
    ",0.0,Solar,2/28/2023,12/31/2025,Isle of Wight,VA,Dominion,PJM,isle of wight_va
AI2-079,"Harmony Village-Shackleford 115 kV / 
    ",0.0,Solar,2/27/2023,12/31/2025,Fauquier,VA,Dominion,PJM,fauquier_va
AI2-080,"Oak Grove-Dahlgren 230 kV / 
    ",0.0,Solar,2/27/2023,12/31/2025,King George,VA,Dominion,PJM,king george_va
AI2-081,"Marysville - Sorenson 765 kV / 
    ",0.0,Solar,2/27/2023,12/31/2025,Logan,OH,AEP,PJM,logan_oh
AI2-082,"Cardington-Liberty 69 kV IV / 
    ",0.0,Solar,2/27/2023,12/31/2025,Morrow,OH,ATSI,PJM,morrow_oh
AI2-084,"Galion 138 kV VI / 
    ",0.0,Solar,2/27/2023,12/31/2025,Morrow,OH,ATSI,PJM,morrow_oh
AI2-085,"Pierce - Kyger Creek 345 kV / 
    ",0.0,Solar,2/27/2023,12/31/2025,Highland,OH,OVEC,PJM,highland_oh
AI2-086,"Sharp Road 69 kV / 
    ",0.0,Solar,2/27/2023,12/31/2025,Knox,OH,AEP,PJM,knox_oh
AI2-087,"Gold-Sabinsville 115kV III / 
    ",0.0,Wind,2/27/2023,3/3/2023,Potter,PA,PENELEC,PJM,potter_pa
AI2-088,"Centerburg 138 kV / 
    ",0.0,Solar,2/28/2023,12/31/2025,Licking,OH,AEP,PJM,licking_oh
AI2-089,"Cedar Creek 138 kV / 
    ",0.0,Solar,2/28/2023,11/15/2024,New Castle,DE,DPL,PJM,new castle_de
AI2-090,"Harrington 69 kV / 
    ",0.0,Solar,3/1/2023,3/15/2025,N/A,DE,DPL,PJM,n/a_de
AI2-091,"Lincoln-Sterling 138kV / 
    ",0.0,Wind,3/2/2023,2/27/2023,Paulding,OH,AEP,PJM,paulding_oh
AI2-092,"Logtown 138 kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,Paulding,OH,AEP,PJM,paulding_oh
AI2-093,"Olive-DeQuine 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-094,"Olive-Dequine 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-095,"Olive-Dequine 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-096,"Olive-Dequine 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-097,"Olive-Dequine 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-098,"Meadow Lake 345kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,White,IN,AEP,PJM,white_in
AI2-099,"Powerton-Goodings Grove 345kV (CIR Increase) / 
    ",0.0,Wind,3/1/2023,2/27/2023,Livingston,IL,ComEd,PJM,livingston_il
AI2-100,"Powerton - Dresden 345kv (CIR Increase) / 
    ",0.0,Wind,2/28/2023,2/27/2023,Livingston,IL,ComEd,PJM,livingston_il
AI2-101,"Haviland - Milan 138kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,Paulding,OH,AEP,PJM,paulding_oh
AI2-102,"Lincoln-Sterling 138kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,Paulding,OH,AEP,PJM,paulding_oh
AI2-103,"Desoto-Tanners Creek 345kV / 
    ",0.0,Wind,2/28/2023,2/27/2023,Randolph,IN,AEP,PJM,randolph_in
AI2-104,"Blue Mound I / 
    ",0.0,Solar,2/28/2023,2/27/2023,McLean,IL,ComEd,PJM,mclean_il
AI2-105,"Desoto-Tanners Creek #1 345kV / 
    ",0.0,Wind,2/28/2023,2/27/2023,Randolph,IN,AEP,PJM,randolph_in
AI2-106,"Pontiac MidPoint-Brokaw 345kV / 
    ",0.0,Solar,2/28/2023,2/27/2023,Livingston,IL,ComEd,PJM,livingston_il
AI2-107,"Ada-Dunkirk 69kV / 
    ",0.0,Wind,3/1/2023,2/27/2023,Hardin,OH,AEP,PJM,hardin_oh
AI2-109,"Madoc - Delaware 138 kV / 
    ",0.0,Solar,3/1/2023,9/1/2024,Randolph,IN,AEP,PJM,randolph_in
AI2-110,"Losantville 345 kV / 
    ",0.0,Solar,2/28/2023,10/31/2023,Randolph,IN,AEP,PJM,randolph_in
AI2-111,"Meadow Lake 345 kV / 
    ",0.0,Solar,2/28/2023,10/31/2025,White,IN,AEP,PJM,white_in
AI2-112,"Bluff Point-Randolph 138 kV / 
    ",0.0,Solar,2/28/2023,10/31/2026,Randolph,IN,AEP,PJM,randolph_in
AI2-113,"Old Church 230 kV / 
    ",100.0,Storage,2/28/2023,9/18/2029,Hanover,VA,Dominion,PJM,hanover_va
AI2-114,"Verona - Weyers Cave 115 kV  / 
    ",100.0,Storage,3/1/2023,9/1/2029,Augusta,VA,Dominion,PJM,augusta_va
AI2-115,"Desoto 345 kV / 
    ",0.0,Solar,2/28/2023,10/31/2026,Delaware,IN,AEP,PJM,delaware_in
AI2-116,"Allen 345kV / 
    ",0.0,Solar,2/28/2023,10/31/2026,Allen,IN,AEP,PJM,allen_in
AI2-117,"Payne 69 kV / 
    ",0.0,Solar,2/28/2023,6/28/2023,Paulding,OH,AEP,PJM,paulding_oh
AI2-118,"Continental 69 kV / 
    ",0.0,Solar,2/28/2023,6/28/2023,Putnam,OH,AEP,PJM,putnam_oh
AI2-119,"Losantville 345 kV / 
    ",0.0,Solar,2/28/2023,12/28/2021,Randolph,IN,AEP,PJM,randolph_in
AI2-120,"Losantville 345 kV / 
    ",0.0,Solar,2/28/2023,10/31/2027,Randolph,IN,AEP,PJM,randolph_in
AI2-121,"Hector 115 kV / 
    ",0.0,Wind,2/28/2023,12/31/2024,Potter,PA,PENELEC,PJM,potter_pa
AI2-122,"Tazewell - AB1-122 345 kV / 
    ",0.0,Wind,2/28/2023,12/31/2024,Lasalle,IL,ComEd,PJM,lasalle_il
AI2-123,"Goddard - Plumville 138 kV / 
    ",0.0,Solar,2/28/2023,6/30/2025,Fleming,KY,EKPC,PJM,fleming_ky
AI2-124,"Goddard 138 kV / 
    ",0.0,Solar,2/28/2023,6/30/2025,Fleming,KY,EKPC,PJM,fleming_ky
AI2-125,"East Danville - Roxboro 230 kV / 
    ",0.0,Solar,2/28/2023,12/31/2024,Pittsylvania,VA,AEP,PJM,pittsylvania_va
AI2-126,"East Danville - Roxboro 230 kV / 
    ",0.0,Solar,2/28/2023,12/31/2024,Pittsylvania,VA,AEP,PJM,pittsylvania_va
AI2-127,"Cynthiana Tie - Headquarters 69 kV / 
    ",0.0,Solar,2/28/2023,9/30/2024,Harrison,KY,EKPC,PJM,harrison_ky
AI2-128,"Cardiff 230 kV / 
    ",0.0,Wind,3/1/2023,9/30/2027,Atlantic,NJ,AEC,PJM,atlantic_nj
AI2-129,"Larrabee 230 kV / 
    ",0.0,Wind,2/28/2023,2/28/2030,Monmouth,NJ,JCPL,PJM,monmouth_nj
AI2-130,"Larrabee 230 kV / 
    ",0.0,Wind,2/28/2023,2/28/2030,Monmouth,NJ,JCPL,PJM,monmouth_nj
AI2-131,"Larrabee 230 kV / 
    ",0.0,Wind,2/28/2023,2/28/2030,Ocean,NJ,JCPL,PJM,ocean_nj
AI2-132,"Larrabee 230 kV / 
    ",0.0,Wind,2/28/2023,2/28/2030,Ocean,NJ,JCPL,PJM,ocean_nj
AI2-133,"Kincaid-Pana 345kV / 
    ",0.0,Solar,2/28/2023,10/31/2026,Christian,IL,ComEd,PJM,christian_il
AI2-134,"Pontiac Midpoint 345 kV (CIR Increase) / 
    ",0.0,Solar,2/28/2023,12/31/2022,Livingston,IL,ComEd,PJM,livingston_il
AI2-135,"McLean 345 kV (CIR Increase) / 
    ",0.0,Solar,2/28/2023,12/31/2025,McLean,IL,ComEd,PJM,mclean_il
AI2-136,"Olive - Reynolds 345 kV / 
    ",0.0,Solar,2/28/2023,12/31/2022,Pulaski,IN,AEP,PJM,pulaski_in
AI2-137,"Stockton 138 kV / 
    ",0.0,Solar,2/28/2023,12/31/2022,Henry,VA,AEP,PJM,henry_va
AI2-138,"Marysville 345kV / 
    ",0.0,Solar,2/28/2023,12/26/2023,Union,OH,AEP,PJM,union_oh
AI2-139,"Marysville 345kV / 
    ",0.0,Solar,2/28/2023,12/25/2023,Union,OH,AEP,PJM,union_oh
AI2-141,"Heartsease DP - Mayo Dunbar 115kV / 
    ",0.0,Solar,2/28/2023,5/31/2023,Edgecombe,NC,Dominion,PJM,edgecombe_nc
AI2-143,"Clubhouse-Sappony 230 kV / 
    ",0.0,Solar,2/28/2023,12/31/2021,Sussex,VA,Dominion,PJM,sussex_va
AI2-144,"Mottville 138 kV / 
    ",0.0,Solar,2/28/2023,12/31/2025,St. Joseph,MI,AEP,PJM,st. joseph_mi
